,Listing
1871,87101212220
1872,69104310774
1873,87101288608
1874,87101171176
1875,69102757912
1876,69104241517
1877,87101111802
1878,87101264314
1879,87101378601
1880,87101344494
1881,69104223730
1882,87101259540
1883,69103753941
1884,69103520567
1885,87101380730
1886,69104345627
1887,69104208760
1888,69103841857
1889,87101377102
1890,69104116183
1891,69103809432
1892,69104275017
1893,69104037863
1894,69103405407
1895,87101375803
1896,69103517038
1897,87101360179
1898,69104300286
1899,87101389795
1900,69104016288
1901,87101398608
1902,69103943867
1903,87101178431
1904,69103977580
1905,87101351225
1906,69104209132
1907,87101278260
1908,87101322396
1909,87101284301
1910,69102878548
1911,69103946421
1912,69103622040
1913,69104136637
1914,87101377206
1915,69104239443
1916,69104325683
1917,69103213733
1918,87101293563
1919,69104261555
1920,87101396128
1921,69104345625
1922,69104174852
1923,69104020027
1924,69103903974
1925,69103878748
1926,69103684779
1927,87100766582
1928,69104218466
1929,69102657531
1930,87101375624
1931,87101395840
1932,69103583655
1933,69104321220
1934,69104325584
1935,87100564556
1936,87100997053
1937,69104308035
1938,69104315203
1939,69103501774
1940,69104226373
1941,69104237127
1942,69103686105
1943,69104279805
1944,69104083658
1945,69102733574
1946,69102688036
1947,69104117999
1948,69104335785
1949,6919190102
1950,87101341974
1951,69102704050
1952,69103450068
1953,69103752142
1954,69104342785
1955,69102697716
1956,87101282414
1957,87101331438
1958,69104290515
1959,87101402939
1960,69103574890
1961,69103918161
1962,69104097888
1963,69104296388
1964,87101383053
1965,69104309586
1966,87101350406
1967,69102883114
1968,69102968513
1969,69104179538
1970,69103667037
1971,69104351628
1972,69103885872
1973,87101374050
1974,87100425996
1975,69104067078
1976,69104346056
1977,69103988777
1978,87100584260
1979,69103977584
1980,69103385258
1981,87101311693
1982,69104328632
1983,69103328551
1984,87101282300
1985,87101356277
1986,69104287185
1987,69103015056
1988,87101229475
1989,69104171797
1990,69103914800
1991,69103207648
1992,87101402060
1993,69102735959
1994,69103936474
1995,87101311002
1996,87101347665
1997,69103910554
1998,69103346827
1999,87101389051
2000,69104128635
2001,87101349170
2002,69104325585
2003,87100887163
2004,87101347325
2005,87101372773
2006,69103988393
2007,69103845800
2008,87101253735
2009,87101374878
2010,69103926679
2011,69104210511
2012,69104291201
2013,69104333173
2014,69103509431
2015,69104240731
2016,69103607007
2017,69104130368
2018,69104345607
2019,87101239227
2020,69101895912
2021,69103355119
2022,69103986933
2023,69103523890
2024,87101322157
2025,69104349638
2026,87101043547
2027,69104251461
2028,87101348412
2029,69103926909
2030,69104335108
2031,87101178868
2032,69104200189
2033,69104234575
2034,69102961290
2035,87100556956
2036,87101281762
2037,69102098421
2038,69102881013
2039,69104256489
2040,69102983634
2041,69104325582
2042,69103520976
2043,69103434836
2044,69104266367
2045,87101324560
2046,69103258728
2047,87101377995
2048,87101390837
2049,87101281712
2050,87101391254
2051,87101377185
2052,69104059078
2053,87101249313
2054,69103778422
2055,69102967259
2056,87101389206
2057,69102546722
2058,87101317378
2059,69103162491
2060,69104313604
2061,69104121067
2062,87101384902
2063,69103659998
2064,69103927240
2065,69103749170
2066,69102019560
2067,69104283883
2068,69104008331
2069,87101383548
2070,87100307867
2071,87101365349
2072,87101293338
2073,69103753729
2074,69104345520
2075,69104251475
2076,69104342021
2077,69104341865
2078,69104162819
2079,87101009514
2080,69104267790
2081,69104264853
2082,69103606142
2083,69104348114
2084,69104351526
2085,87101401738
2086,87100880764
2087,69103040050
2088,69104264792
2089,87101380721
2090,69104316045
2091,69104050292
2092,69104316044
2093,87100751233
2094,69103435648
2095,87101235003
2096,87101145235
2097,69103845855
2098,87101377136
2099,87101372219
2100,87101211943
2101,69103571644
2102,87101332078
2103,87101342503
2104,69104010845
2105,69103762938
2106,69104225471
2107,69104348843
2108,87101384104
2109,87101278033
2110,69103942929
2111,69102997941
2112,69104316049
2113,87101021756
2114,69104018024
2115,87101356343
2116,69102711861
2117,69104345640
2118,69104341868
2119,69104088475
2120,69104345529
2121,69104057095
2122,87101352058
2123,69104055513
2124,87100986942
2125,87101399970
2126,69104350660
2127,69102736591
2128,69104059088
2129,69104333287
2130,69104264850
2131,69103674872
2132,69102760789
2133,69103850994
2134,69103663420
2135,66100834474
2136,69104334162
2137,69104194167
2138,69102712506
2139,69104350023
2140,69104344713
2141,69104342589
2142,87101401348
2143,69102712509
2144,69104350027
2145,69102654910
2146,69104350022
2147,69104158183
2148,87101396236
2149,69104078915
2150,66100847780
2151,66100825622
2152,66100854060
2153,66100851371
2154,66100837855
2155,66100858605
2156,66100826770
2157,66100835122
2158,66100846003
2159,66100861850
2160,66100829694
2161,66100860446
2162,66100859329
2163,66100856324
2164,66100861346
2165,66100859826
2166,66100858568
2167,66100861638
2168,66100829074
2169,69104179264
2170,69104350202
2171,87101403996
2172,69102736053
2173,69104346366
2174,69104326820
2175,69104171540
2176,69102736061
2177,69103632261
2178,69104233926
2179,69104186929
2180,87101400871
2181,87101403844
2182,87101388657
2183,69102909495
2184,69104295366
2185,87101403379
2186,69104345182
2187,87101345416
2188,69103914969
2189,69104250822
2190,69104347441
2191,69103802640
2192,69104345234
2193,69104352625
2194,69101862844
2195,69104149306
2196,69104253092
2197,69104297508
2198,69104321283
2199,69102736046
2200,87101368937
2201,69103996605
2202,69104338958
2203,69104290390
2204,69103989356
2205,69104312649
2206,69104336238
2207,87101403086
2208,69103944341
2209,69104161813
2210,69104099339
2211,69104282081
2212,69102736039
2213,87101403182
2214,69102736045
2215,69104296571
2216,69104304630
2217,69102736041
2218,69104302412
2219,69104315322
2220,69104254222
2221,69104307789
2222,87101396714
2223,69104273777
2224,69104348167
2225,69104326256
2226,69103986399
2227,69104288759
2228,69103584261
2229,69104214190
2230,69104352589
2231,69104326022
2232,69104348166
2233,69103996607
2234,69103802639
2235,69104276026
2236,69103795184
2237,87101399094
2238,69102736051
2239,69103795390
2240,69104297510
2241,69104304792
2242,69103943606
2243,69103944320
2244,69104352518
2245,69104250784
2246,87101389086
2247,69104192424
2248,87101350134
2249,69103421545
2250,69104236256
2251,69104177734
2252,69104244638
2253,69104289836
2254,69104348867
2255,69104289834
2256,87101388641
2257,69103902298
2258,87101403671
2259,69102736049
2260,69104337368
2261,69104326363
2262,69104132419
2263,69104264561
2264,69104185033
2265,69104349909
2266,nonce-69102636585
2267,nonce-69103589772
2268,69103114200
2269,69103087930
2270,69103656580
2271,69103889973
2272,69103384847
2273,69104224081
2274,66100751106
2275,69103090687
2276,87101045338
2277,69104105200
2278,87101045514
2279,87101402159
2280,87101245549
2281,87101045533
2282,69103069201
2283,87101045167
2284,87101270884
2285,87101393827
2286,87100944934
2287,87101332793
2288,69104120321
2289,8415937168
2290,87101128837
2291,87100909862
2292,87101347791
2293,87101372669
2294,69104123613
2295,66100853185
2296,87101351593
2297,69104349913
2298,87101372434
2299,69104061664
2300,87101367474
2301,87101269679
2302,87101347243
2303,87101226947
2304,69104199234
2305,69104351302
2306,69103596166
2307,87101398086
2308,87101394316
2309,87101373466
2310,69104045350
2311,69104170488
2312,69103576878
2313,66100822900
2314,66100785937
2315,8419640848
2316,66100817285
2317,87101397855
2318,87100965979
2319,69104070811
2320,69104136079
2321,87101401228
2322,69104113696
2323,87101371484
2324,69102688132
2325,69104259268
2326,66100811287
2327,66100808517
2328,87101402302
2329,69103245308
2330,87101206542
2331,66100852672
2332,87101091495
2333,87101259071
2334,69103262441
2335,69103508045
2336,87101359334
2337,87101353395
2338,69104274503
2339,69103580698
2340,6919571676
2341,87101376887
2342,87101400766
2343,69103365021
2344,69103725762
2345,87101170943
2346,87101385967
2347,87101259026
2348,69103925043
2349,87101401813
2350,87101381001
2351,87101391798
2352,69104219026
2353,69104240168
2354,87101139614
2355,69104171210
2356,87101298345
2357,87101389345
2358,87101379998
2359,87101404024
2360,69104119396
2361,87101316505
2362,87101350760
2363,87101290593
2364,66100345060
2365,66100769012
2366,66100830210
2367,66100724230
2368,66100808593
2369,8419640237
2370,66100385345
2371,66100792188
2372,66100786784
2373,87100373822
2374,87101279483
2375,69103929343
2376,87101327445
2377,69102650728
2378,87101398313
2379,87101003672
2380,87101344140
2381,87101401575
2382,87101343387
2383,69103606238
2384,87101314727
2385,87101357342
2386,87101235554
2387,69104014622
2388,87101351924
2389,87101301258
2390,87101206345
2391,87101089514
2392,69104114866
2393,69101484633
2394,69103200072
2395,87101279381
2396,69103997251
2397,87101096957
2398,87101364883
2399,87101104354
2400,87101397378
2401,69104247857
2402,87101282987
2403,87101293615
2404,87101398041
2405,87101284153
2406,87100958988
2407,69102206141
2408,87101308754
2409,69103433696
2410,87101372255
2411,69104342212
2412,87101311852
2413,69104317638
2414,69102922964
2415,69103900359
2416,87100303393
2417,87101172452
2418,87101365387
2419,87101276591
2420,87101393290
2421,87101287110
2422,87101302449
2423,87101394327
2424,87101386998
2425,69102736790
2426,87101353824
2427,69104299936
2428,87101312342
2429,87101361792
2430,69104209006
2431,87101396297
2432,87101345376
2433,87101339574
2434,69103995879
2435,69102985549
2436,87101354613
2437,69102974827
2438,87101359338
2439,87101401248
2440,69103630716
2441,87101015109
2442,87101112698
2443,69103641614
2444,87101315918
2445,87101386082
2446,87101234489
2447,87101396746
2448,87101394298
2449,87101026438
2450,87101282961
2451,87101393753
2452,87101401534
2453,69104319183
2454,87101395356
2455,69103033853
2456,69104317631
2457,87100894781
2458,87101363787
2459,87101117867
2460,69103513485
2461,69104074542
2462,87101278914
2463,87101379762
2464,69103982215
2465,87101204371
2466,87101261706
2467,87101345690
2468,69104308929
2469,87101322664
2470,87101375015
2471,87101137820
2472,87101398073
2473,87101158148
2474,69104289223
2475,87101209199
2476,87101090837
2477,69101295780
2478,87101356838
2479,87101140557
2480,69103939018
2481,87101398053
2482,87101388978
2483,87101376058
2484,87101295370
2485,87101288118
2486,87101359033
2487,87101393262
2488,69104086903
2489,87101318433
2490,69102877627
2491,87101392146
2492,87101379468
2493,69103814165
2494,87101340131
2495,87101199725
2496,87101372948
2497,87101383385
2498,69103520535
2499,87101313135
2500,87101215752
2501,87101387647
2502,87101357600
2503,87101282726
2504,87101370136
2505,87101210792
2506,69102736773
2507,87100726130
2508,69104124716
2509,69104276353
2510,87101368466
2511,87101292982
2512,69104319185
2513,87101378022
2514,87101305460
2515,69104145919
2516,69103244466
2517,87101389028
2518,69104237549
2519,87101311313
2520,87101371690
2521,87101365883
2522,87101292530
2523,87101403259
2524,69102952034
2525,87101399164
2526,87101352201
2527,87101350956
2528,87101211467
2529,87101335665
2530,87101295279
2531,87101115138
2532,69103645151
2533,87101334453
2534,69102576478
2535,87101353863
2536,69102636714
2537,87101005297
2538,87101293602
2539,87101101078
2540,87101394294
2541,87101210259
2542,69103183184
2543,69103994463
2544,87101396060
2545,66100567004
2546,66100788391
2547,66100808553
2548,66100857096
2549,66100821942
2550,66100782272
2551,66100835570
2552,66100840168
2553,66100557469
2554,87101397186
2555,87101307078
2556,69102481463
2557,87101307111
2558,69104273359
2559,69104320667
2560,87101213721
2561,87101324867
2562,87101282894
2563,87101322530
2564,69102983056
2565,87101390083
2566,87101363380
2567,69104273362
2568,87101363775
2569,87100672799
2570,87101347425
2571,69104210532
2572,69104273360
2573,87101215743
2574,69104273363
2575,87101315905
2576,69102054050
2577,87101315938
2578,87101290041
2579,69104273361
2580,87101315853
2581,87101275515
2582,87100967673
2583,69104303109
2584,87101403273
2585,87101296670
2586,87101315956
2587,87101235968
2588,87101165106
2589,69104280825
2590,69103905192
2591,87101306788
2592,69104273364
2593,87101175819
2594,87101395175
2595,87101352389
2596,69103829885
2597,87101213732
2598,87101253498
2599,69104244945
2600,87101227975
2601,87101396329
2602,87101246262
2603,69104254288
2604,87101329692
2605,69103957506
2606,66100820417
2607,69104298861
2608,69102560778
2609,66100460083
2610,69104196284
2611,69104294469
2612,69104162413
2613,69104298384
2614,69104234417
2615,69104217558
2616,69104182107
2617,69104162391
2618,69104162416
2619,69104294400
2620,69104211980
2621,69104113438
2622,69103988014
2623,69104130757
2624,66100840006
2625,66100823482
2626,66100763612
2627,66100836256
2628,66100819477
2629,66100831290
2630,66100836801
2631,66100853329
2632,66100859035
2633,66100833718
2634,66100748052
2635,66100843311
2636,66100799672
2637,66100600302
2638,66100857243
2639,66100807576
2640,66100856288
2641,66100859435
2642,66100798804
2643,66100852380
2644,66100844258
2645,66100822800
2646,66100823496
2647,66100852868
2648,66100855095
2649,66100820562
2650,66100826091
2651,66100792347
2652,66100853791
2653,66100838734
2654,66100859982
2655,66100843799
2656,66100853209
2657,66100830403
2658,66100839064
2659,66100825382
2660,66100824607
2661,66100825631
2662,66100825212
2663,66100857043
2664,66100847222
2665,66100759304
2666,66100842108
2667,66100801140
2668,66100774549
2669,66100821338
2670,66100831616
2671,66100807502
2672,66100846953
2673,66100831048
2674,66100845286
2675,66100834182
2676,66100855043
2677,66100848715
2678,66100847712
2679,69104174091
2680,69104265134
2681,69104263800
2682,69104349766
2683,69104295961
2684,69103683741
2685,69104293896
2686,87101392248
2687,69104343383
2688,69103774761
2689,69103939089
2690,69103792990
2691,69104119823
2692,69104258451
2693,69103969506
2694,69103730153
2695,69103651642
2696,69104213358
2697,87101401571
2698,87101373435
2699,69103761683
2700,69103979618
2701,69104304118
2702,69104224441
2703,69104155449
2704,69103296732
2705,87101269518
2706,69104326570
2707,69104249207
2708,69103716050
2709,69104253710
2710,87101325603
2711,69104252107
